fen	score_cp	wdl	decisive	mode	score_source
3k4/3nms1r/r2p4/1N1Pp3/nRN1P1Rp/P3MS1P/2K5/8 b - - 15 29	164	0.5	0	depth_handicap	engine_search
3k3r/3nms2/r2p4/1N1Pp3/nRN1P1Rp/P3MS1P/2K5/8 w - - 16 30	157	0.5	0	depth_handicap	engine_search
3k3r/3nms2/r2p4/1N1Pp3/nRN1P1Rp/P3M2P/2K1S3/8 b - - 17 30	157	0.5	0	depth_handicap	engine_search
3k3r/3nm3/r2p1s2/1N1Pp3/nRN1P1Rp/P3M2P/2K1S3/8 w - - 18 31	188	0.5	0	depth_handicap	engine_search
3k3r/3nm3/r2p1s2/1N1Pp3/nRN1P1Rp/P2SM2P/2K5/8 b - - 19 31	188	0.5	0	depth_handicap	engine_search
3k3r/3nm3/rn1p1s2/1N1Pp3/1RN1P1Rp/P2SM2P/2K5/8 w - - 20 32	179	0.5	0	depth_handicap	engine_search
3k3r/3nm3/rN1p1s2/1N1Pp3/1R2P1Rp/P2SM2P/2K5/8 b - - 0 32	179	0.5	0	depth_handicap	engine_search
3k3r/3nm3/1r1p1s2/1N1Pp3/1R2P1Rp/P2SM2P/2K5/8 w - - 0 33	193	0.5	0	depth_handicap	engine_search
3k3r/3nm3/1r1p1s2/1N1Pp3/1RS1P1Rp/P3M2P/2K5/8 b - - 1 33	193	0.5	0	depth_handicap	engine_search
3k4/3nm3/1r1p1s2/1N1Pp2r/1RS1P1Rp/P3M2P/2K5/8 w - - 2 34	214	0.5	0	depth_handicap	engine_search
3k2R1/3nm3/1r1p1s2/1N1Pp2r/1RS1P2p/P3M2P/2K5/8 b - - 3 34	150	0.5	0	depth_handicap	engine_search
3k1mR1/3n4/1r1p1s2/1N1Pp2r/1RS1P2p/P3M2P/2K5/8 w - - 4 35	201	0.5	0	depth_handicap	engine_search
3k1mR1/3n4/1r1p1s2/1N1Pp2r/R1S1P2p/P3M2P/2K5/8 b - - 5 35	201	0.5	0	depth_handicap	engine_search
3k1mR1/3n2s1/1r1p4/1N1Pp2r/R1S1P2p/P3M2P/2K5/8 w - - 6 36	162	0.5	0	depth_handicap	engine_search
R2k1mR1/3n2s1/1r1p4/1N1Pp2r/2S1P2p/P3M2P/2K5/8 b - - 7 36	162	0.5	0	depth_handicap	engine_search
R4mR1/3nk1s1/1r1p4/1N1Pp2r/2S1P2p/P3M2P/2K5/8 w - - 8 37	144	0.5	0	depth_handicap	engine_search
5mR1/R2nk1s1/1r1p4/1N1Pp2r/2S1P2p/P3M2P/2K5/8 b - - 9 37	144	0.5	0	depth_handicap	engine_search
5mR1/R2nk1s1/1r1p4/1N1Pp1r1/2S1P2p/P3M2P/2K5/8 w - - 10 38	149	0.5	0	depth_handicap	engine_search
5mR1/R2nk1s1/1r1p4/1N1Pp1r1/P1S1P2p/4M2P/2K5/8 b - - 0 38	149	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/1r1p4/1N1Pp1r1/P1S1P2p/4M2P/2K5/8 w - - 1 39	110	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/1r1p4/1N1Pp1r1/P1S1P2p/7P/2K2M2/8 b - - 2 39	110	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/1r1p2r1/1N1Pp3/P1S1P2p/7P/2K2M2/8 w - - 3 40	133	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/1r1p2r1/1N1Pp3/P1S1P2p/3K3P/5M2/8 b - - 4 40	136	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/1r1p1r2/1N1Pp3/P1S1P2p/3K3P/5M2/8 w - - 5 41	145	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/1r1p1r2/PN1Pp3/2S1P2p/3K3P/5M2/8 b - - 0 41	145	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/3p1r2/Pr1Pp3/2S1P2p/3K3P/5M2/8 w - - 0 42	149	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/3p1r2/PS1Pp3/4P2p/3K3P/5M2/8 b - - 0 42	149	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/3p2r1/PS1Pp3/4P2p/3K3P/5M2/8 w - - 1 43	153	0.5	0	depth_handicap	engine_search
4kmR1/R2n2s1/3p2r1/PS1Pp3/4P2p/4K2P/5M2/8 b - - 2 43	153	0.5	0	depth_handicap	engine_search
4kmR1/R5s1/3p1nr1/PS1Pp3/4P2p/4K2P/5M2/8 w - - 3 44	131	0.5	0	depth_handicap	engine_search
4kmR1/6R1/3p1nr1/PS1Pp3/4P2p/4K2P/5M2/8 b - - 0 44	131	0.5	0	depth_handicap	engine_search
4kmR1/6r1/3p1n2/PS1Pp3/4P2p/4K2P/5M2/8 w - - 0 45	131	0.5	0	depth_handicap	engine_search
4km2/6R1/3p1n2/PS1Pp3/4P2p/4K2P/5M2/8 b - - 0 45	131	0.5	0	depth_handicap	engine_search
4k3/6m1/3p1n2/PS1Pp3/4P2p/4K2P/5M2/8 w - - 0 46	136	0.5	0	depth_handicap	engine_search
4k3/6m1/3p1n2/PS1Pp3/4P2p/5K1P/5M2/8 b - - 1 46	136	0.5	0	depth_handicap	engine_search
8/4k1m1/3p1n2/PS1Pp3/4P2p/5K1P/5M2/8 w - - 2 47	166	0.5	0	depth_handicap	engine_search
8/4k1m1/M2p1n2/1S1Pp3/4P2p/5K1P/5M2/8 b - - 0 47	166	0.5	0	depth_handicap	engine_search
8/3nk1m1/M2p4/1S1Pp3/4P2p/5K1P/5M2/8 w - - 1 48	156	0.5	0	depth_handicap	engine_search
8/1M1nk1m1/3p4/1S1Pp3/4P2p/5K1P/5M2/8 b - - 2 48	156	0.5	0	depth_handicap	engine_search
8/1M2k1m1/3p1n2/1S1Pp3/4P2p/5K1P/5M2/8 w - - 3 49	141	0.5	0	depth_handicap	engine_search
8/1M2k1m1/3p1n2/1S1Pp3/4P2p/4MK1P/8/8 b - - 4 49	141	0.5	0	depth_handicap	engine_search
8/1M2k3/3p1n1m/1S1Pp3/4P2p/4MK1P/8/8 w - - 5 50	151	0.5	0	depth_handicap	engine_search
8/1M2k3/3p1n1m/3Pp3/2S1P2p/4MK1P/8/8 b - - 6 50	151	0.5	0	depth_handicap	engine_search
8/1M3k2/3p1n1m/3Pp3/2S1P2p/4MK1P/8/8 w - - 7 51	153	0.5	0	depth_handicap	engine_search
8/5k2/2Mp1n1m/3Pp3/2S1P2p/4MK1P/8/8 b - - 8 51	153	0.5	0	depth_handicap	engine_search
8/8/2Mp1nkm/3Pp3/2S1P2p/4MK1P/8/8 w - - 9 52	150	0.5	0	depth_handicap	engine_search
8/8/2Mp1nkm/3Pp3/4P2p/3SMK1P/8/8 b - - 10 52	150	0.5	0	depth_handicap	engine_search
8/8/2Mp1nk1/3Pp1m1/4P2p/3SMK1P/8/8 w - - 11 53	149	0.5	0	depth_handicap	engine_search
8/8/3p1nk1/1M1Pp1m1/4P2p/3SMK1P/8/8 b - - 12 53	149	0.5	0	depth_handicap	engine_search
8/5k2/3p1n2/1M1Pp1m1/4P2p/3SMK1P/8/8 w - - 13 54	155	0.5	0	depth_handicap	engine_search
8/5k2/3p1n2/3Pp1m1/2M1P2p/3SMK1P/8/8 b - - 14 54	164	0.5	0	depth_handicap	engine_search
8/5k2/3p1n1m/3Pp3/2M1P2p/3SMK1P/8/8 w - - 15 55	167	0.5	0	depth_handicap	engine_search
8/5k2/3p1n1m/3Pp3/4P2p/1M1SMK1P/8/8 b - - 16 55	167	0.5	0	depth_handicap	engine_search
8/8/3p1nkm/3Pp3/4P2p/1M1SMK1P/8/8 w - - 17 56	174	0.5	0	depth_handicap	engine_search
8/8/3p1nkm/3Pp3/4P2p/3SMK1P/2M5/8 b - - 18 56	174	0.5	0	depth_handicap	engine_search
8/8/3p1nk1/3Pp1m1/4P2p/3SMK1P/2M5/8 w - - 19 57	171	0.5	0	depth_handicap	engine_search
8/8/3p1nk1/3Pp1m1/2S1P2p/4MK1P/2M5/8 b - - 20 57	171	0.5	0	depth_handicap	engine_search
8/8/3p2k1/3Pp1mn/2S1P2p/4MK1P/2M5/8 w - - 21 58	165	0.5	0	depth_handicap	engine_search
8/8/3p2k1/3Pp1mn/2S1P2p/1M2MK1P/8/8 b - - 22 58	165	0.5	0	depth_handicap	engine_search
8/5k2/3p4/3Pp1mn/2S1P2p/1M2MK1P/8/8 w - - 23 59	167	0.5	0	depth_handicap	engine_search
8/5k2/3p4/3Pp1mn/2S1P1Kp/1M2M2P/8/8 b - - 24 59	167	0.5	0	depth_handicap	engine_search
8/8/3p2k1/3Pp1mn/2S1P1Kp/1M2M2P/8/8 w - - 25 60	156	0.5	0	depth_handicap	engine_search
8/8/3p2k1/1S1Pp1mn/4P1Kp/1M2M2P/8/8 b - - 26 60	155	0.5	0	depth_handicap	engine_search
8/8/3p1nk1/1S1Pp1m1/4P1Kp/1M2M2P/8/8 w - - 27 61	149	0.5	0	depth_handicap	engine_search
8/8/3p1nk1/1S1Pp1m1/4P2p/1M2MK1P/8/8 b - - 28 61	149	0.5	0	depth_handicap	engine_search
8/3n4/3p2k1/1S1Pp1m1/4P2p/1M2MK1P/8/8 w - - 29 62	160	0.5	0	depth_handicap	engine_search
8/3n4/3p2k1/3Pp1m1/2S1P2p/1M2MK1P/8/8 b - - 30 62	165	0.5	0	depth_handicap	engine_search
8/3n4/3p1mk1/3Pp3/2S1P2p/1M2MK1P/8/8 w - - 31 63	155	0.5	0	depth_handicap	engine_search
8/3n4/3p1mk1/3Pp3/4P2p/1M1SMK1P/8/8 b - - 32 63	155	0.5	0	depth_handicap	engine_search
8/3n4/3p2k1/3Pp1m1/4P2p/1M1SMK1P/8/8 w - - 33 64	148	0.5	0	depth_handicap	engine_search
8/3n4/3p2k1/3Pp1m1/4P2p/1M2MK1P/2S5/8 b - - 34 64	148	0.5	0	depth_handicap	engine_search
8/8/3p2k1/2nPp1m1/4P2p/1M2MK1P/2S5/8 w - - 35 65	155	0.5	0	depth_handicap	engine_search
8/8/3p2k1/2nPp1m1/2M1P2p/4MK1P/2S5/8 b - - 36 65	172	0.5	0	depth_handicap	engine_search
8/8/3p1k2/2nPp1m1/2M1P2p/4MK1P/2S5/8 w - - 37 66	171	0.5	0	depth_handicap	engine_search
8/8/3p1k2/1MnPp1m1/4P2p/4MK1P/2S5/8 b - - 38 66	171	0.5	0	depth_handicap	engine_search
8/3n4/3p1k2/1M1Pp1m1/4P2p/4MK1P/2S5/8 w - - 39 67	174	0.5	0	depth_handicap	engine_search
8/3n4/2Mp1k2/3Pp1m1/4P2p/4MK1P/2S5/8 b - - 40 67	163	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/2nPp1m1/4P2p/4MK1P/2S5/8 w - - 41 68	176	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/2nPp1m1/4P2p/2S1MK1P/8/8 b - - 42 68	176	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/2nPp1m1/4P2p/2S1MK1P/8/8 w - - 43 69	174	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/2nPp1m1/2S1P2p/4MK1P/8/8 b - - 44 69	174	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/3Pp1m1/n1S1P2p/4MK1P/8/8 w - - 45 70	168	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/3Pp1m1/n1S1P1Kp/4M2P/8/8 b - - 46 70	168	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/3Pp1m1/n1S1P1Kp/4M2P/8/8 w - - 47 71	172	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/3Pp1m1/n1S1P1Kp/7P/3M4/8 b - - 48 71	172	0.5	0	depth_handicap	engine_search
8/8/2Mp2k1/3Pp1m1/n1S1P1Kp/7P/3M4/8 w - - 49 72	172	0.5	0	depth_handicap	engine_search
8/8/2Mp2k1/3Pp1m1/n1S1P1Kp/4M2P/8/8 b - - 50 72	172	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/3Pp1m1/n1S1P1Kp/4M2P/8/8 w - - 51 73	171	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/3Pp1m1/n1S1P2p/4MK1P/8/8 b - - 52 73	171	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/3Pp1m1/n1S1P2p/4MK1P/8/8 w - - 53 74	162	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/3Pp1m1/n1S1P2p/5K1P/3M4/8 b - - 54 74	162	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/3Pp1m1/n1S1P2p/5K1P/3M4/8 w - - 55 75	158	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/1S1Pp1m1/n3P2p/5K1P/3M4/8 b - - 56 75	158	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/1SnPp1m1/4P2p/5K1P/3M4/8 w - - 57 76	159	0.5	0	depth_handicap	engine_search
8/8/2Mp1k2/1SnPp1m1/4P2p/4MK1P/8/8 b - - 58 76	159	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/1SnPp1m1/4P2p/4MK1P/8/8 w - - 59 77	180	0.5	0	depth_handicap	engine_search
8/4k3/2Mp4/1SnPp1m1/4P1Kp/4M2P/8/8 b - - 60 77	180	0.5	0	depth_handicap	engine_search
8/4k3/2Mp1m2/1SnPp3/4P1Kp/4M2P/8/8 w - - 61 78	214	0.5	0	depth_handicap	engine_search
8/4k3/2Mp1m2/1SnPp3/4P2K/4M2P/8/8 b - - 0 78	214	0.5	0	depth_handicap	engine_search
8/4k3/2Mp1m2/1S1Pp3/4n2K/4M2P/8/8 w - - 0 79	202	0.5	0	depth_handicap	engine_search
8/4k3/2Mp1m2/1S1Pp3/4n1K1/4M2P/8/8 b - - 1 79	202	0.5	0	depth_handicap	engine_search
8/5k2/2Mp1m2/1S1Pp3/4n1K1/4M2P/8/8 w - - 2 80	194	0.5	0	depth_handicap	engine_search
8/5k2/2Mp1m2/1S1Pp3/4n1KP/4M3/8/8 b - - 0 80	194	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1Pp3/4n1KP/4M3/8/8 w - - 1 81	180	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1Pp2P/4n1K1/4M3/8/8 b - - 0 81	180	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp1n2/1S1Pp2P/6K1/4M3/8/8 w - - 1 82	150	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp1n2/1S1Pp1KP/8/4M3/8/8 b - - 2 82	150	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1Pp1KP/4n3/4M3/8/8 w - - 3 83	156	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1PpK1P/4n3/4M3/8/8 b - - 4 83	156	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1PpK1P/8/4M1n1/8/8 w - - 5 84	141	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1Pp2P/6K1/4M1n1/8/8 b - - 6 84	141	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1Pp2P/6K1/4M3/8/5n2 w - - 7 85	131	0.5	0	depth_handicap	engine_search
8/4mk2/2Mp4/1S1Pp2P/6K1/8/5M2/5n2 b - - 8 85	131	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k2/1S1Pp2P/6K1/8/5M2/5n2 w - - 9 86	134	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp3/6K1/8/5M2/5n2 b - - 0 86	270	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp3/6K1/8/5M1n/8 w - - 1 87	160	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp3/8/6K1/5M1n/8 b - - 2 87	160	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp3/8/6K1/5M2/5n2 w - - 3 88	162	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp3/6K1/8/5M2/5n2 b - - 4 88	150	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp3/6K1/8/5M1n/8 w - - 5 89	150	0.5	0	depth_handicap	engine_search
8/4m3/2Mp1k1M/1S1Pp2K/8/8/5M1n/8 b - - 6 89	150	0.5	0	depth_handicap	engine_search
8/4m3/2Mp3M/1S1Ppk1K/8/8/5M1n/8 w - - 7 90	162	0.5	0	depth_handicap	engine_search
8/3Mm3/3p3M/1S1Ppk1K/8/8/5M1n/8 b - - 8 90	162	0.5	0	depth_handicap	engine_search
8/3Mm3/3p3M/1S1Ppk1K/6n1/8/5M2/8 w - - 9 91	165	0.5	0	depth_handicap	engine_search
8/4m3/3pM2M/1S1Ppk1K/6n1/8/5M2/8 b - - 10 91	165	0.5	0	depth_handicap	engine_search
8/4m3/3pM2M/1S1Pp2K/5kn1/8/5M2/8 w - - 11 92	157	0.5	0	depth_handicap	engine_search
8/4m3/3pM3/1S1Pp1MK/5kn1/8/5M2/8 b - - 12 92	157	0.5	0	depth_handicap	engine_search
8/4m3/3pM3/1S1Pp1MK/6n1/5k2/5M2/8 w - - 13 93	151	0.5	0	depth_handicap	engine_search
8/4m3/3pM1K1/1S1Pp1M1/6n1/5k2/5M2/8 b - - 14 93	151	0.5	0	depth_handicap	engine_search
8/4m3/3pM1K1/1S1Pp1M1/8/5k2/5n2/8 w - - 0 94	157	0.5	0	depth_handicap	engine_search
8/4mK2/3pM3/1S1Pp1M1/8/5k2/5n2/8 b - - 1 94	157	0.5	0	depth_handicap	engine_search
8/4mK2/3pM3/1S1Pp1M1/4n3/5k2/8/8 w - - 2 95	145	0.5	0	depth_handicap	engine_search
8/4K3/3pM3/1S1Pp1M1/4n3/5k2/8/8 b - - 0 95	145	0.5	0	depth_handicap	engine_search
8/4K3/3pM3/1S1Pp1n1/8/5k2/8/8 w - - 0 96	143	0.5	0	depth_handicap	engine_search
8/8/3KM3/1S1Pp1n1/8/5k2/8/8 b - - 0 96	143	0.5	0	depth_handicap	engine_search
8/8/3KM3/1S1Pp1n1/5k2/8/8/8 w - - 1 97	131	0.5	0	depth_handicap	engine_search
8/8/3KM3/3Pp1n1/2S2k2/8/8/8 b - - 2 97	131	0.5	0	depth_handicap	engine_search
8/8/3KM3/3P2n1/2S1pk2/8/8/8 w - - 0 98	134	0.5	0	depth_handicap	engine_search
8/3K4/4M3/3P2n1/2S1pk2/8/8/8 b - - 1 98	134	0.5	0	depth_handicap	engine_search
8/3K4/4M3/3P2n1/2S2k2/4m3/8/8 w - - 0 99	129	0.5	0	depth_handicap	engine_search
8/3K4/4M3/3P2n1/5k2/3Sm3/8/8 b - - 1 99	129	0.5	0	depth_handicap	engine_search
8/3K4/4M3/3P2n1/5k2/3S4/3m4/8 w - - 2 100	129	0.5	0	depth_handicap	engine_search
8/3K4/3MM3/6n1/5k2/3S4/3m4/8 b - - 0 100	129	0.5	0	depth_handicap	engine_search
8/3K4/3MM3/6n1/8/3Sk3/3m4/8 w - - 1 101	134	0.5	0	depth_handicap	engine_search
8/3K4/3MM3/6n1/2S5/4k3/3m4/8 b - - 2 101	134	0.5	0	depth_handicap	engine_search
8/3K4/3MM3/6n1/2S5/2m1k3/8/8 w - - 3 102	133	0.5	0	depth_handicap	engine_search
8/3K4/3M4/3M2n1/2S5/2m1k3/8/8 b - - 4 102	133	0.5	0	depth_handicap	engine_search
8/3K4/3M4/3M2n1/2Sm4/4k3/8/8 w - - 5 103	139	0.5	0	depth_handicap	engine_search
8/4K3/3M4/3M2n1/2Sm4/4k3/8/8 b - - 6 103	139	0.5	0	depth_handicap	engine_search
8/4K3/3M4/3M4/2Sm4/4kn2/8/8 w - - 7 104	137	0.5	0	depth_handicap	engine_search
8/8/3MK3/3M4/2Sm4/4kn2/8/8 b - - 8 104	137	0.5	0	depth_handicap	engine_search
8/8/3MK3/3M4/2Sm1k2/5n2/8/8 w - - 9 105	133	0.5	0	depth_handicap	engine_search
8/8/3MK3/3M4/3m1k2/3S1n2/8/8 b - - 10 105	133	0.5	0	depth_handicap	engine_search
8/8/3MK3/3Mm3/5k2/3S1n2/8/8 w - - 11 106	133	0.5	0	depth_handicap	engine_search
8/8/4K3/3MM3/5k2/3S1n2/8/8 b - - 0 106	133	0.5	0	depth_handicap	engine_search
8/8/4K3/3Mn3/5k2/3S4/8/8 w - - 0 107	131	0.5	0	depth_handicap	engine_search
8/8/4K3/3Mn3/5k2/8/4S3/8 b - - 1 107	131	0.5	0	depth_handicap	engine_search
8/8/4K3/3M4/5k2/5n2/4S3/8 w - - 2 108	129	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/5k2/5n2/4S3/8 b - - 3 108	129	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/3n1k2/8/4S3/8 w - - 4 109	123	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/3n1k2/3S4/8/8 b - - 5 109	123	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/5k2/3S1n2/8/8 w - - 6 110	120	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/5k2/5n2/4S3/8 b - - 7 110	120	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/3n1k2/8/4S3/8 w - - 8 111	118	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/3n1k2/3S4/8/8 b - - 9 111	118	0.5	0	depth_handicap	engine_search
8/8/3K4/3M4/5k2/3S1n2/8/8 w - - 10 112	104	0.5	0	depth_handicap	engine_search
8/8/8/2KM4/5k2/3S1n2/8/8 b - - 11 112	104	0.5	0	depth_handicap	engine_search
8/8/8/2KM4/8/3Skn2/8/8 w - - 12 113	100	0.5	0	depth_handicap	engine_search
8/8/8/2K5/2M5/3Skn2/8/8 b - - 13 113	100	0.5	0	depth_handicap	engine_search
8/8/8/2K1n3/2M5/3Sk3/8/8 w - - 14 114	112	0.5	0	depth_handicap	engine_search
8/8/8/2K1n3/2MS4/4k3/8/8 b - - 15 114	112	0.5	0	depth_handicap	engine_search
8/8/8/2K1n3/2MSk3/8/8/8 w - - 16 115	96	0.5	0	depth_handicap	engine_search
8/8/8/2KMn3/3Sk3/8/8/8 b - - 17 115	96	0.5	0	depth_handicap	engine_search
8/8/8/2KMn3/3S1k2/8/8/8 w - - 18 116	89	0.5	0	depth_handicap	engine_search
8/8/2M5/2K1n3/3S1k2/8/8/8 b - - 19 116	89	0.5	0	depth_handicap	engine_search
8/8/2M5/2K5/3S1k2/5n2/8/8 w - - 20 117	93	0.5	0	depth_handicap	engine_search
8/8/2M5/2KS4/5k2/5n2/8/8 b - - 21 117	93	0.5	0	depth_handicap	engine_search
8/8/2M5/2KSk3/8/5n2/8/8 w - - 22 118	74	0.5	0	depth_handicap	engine_search
8/8/2MS4/2K1k3/8/5n2/8/8 b - - 23 118	74	0.5	0	depth_handicap	engine_search
8/8/2MS4/2K5/4k3/5n2/8/8 w - - 24 119	59	0.5	0	depth_handicap	engine_search
8/8/3S4/2KM4/4k3/5n2/8/8 b - - 25 119	59	0.5	0	depth_handicap	engine_search
8/8/3S4/2KM4/8/4kn2/8/8 w - - 26 120	48	0.5	0	depth_handicap	engine_search
8/8/3SM3/2K5/8/4kn2/8/8 b - - 27 120	51	0.5	0	depth_handicap	engine_search
8/8/3SM3/2K5/4k3/5n2/8/8 w - - 28 121	50	0.5	0	depth_handicap	engine_search
8/8/3S4/2KM4/4k3/5n2/8/8 b - - 29 121	50	0.5	0	depth_handicap	engine_search
8/8/3S4/2KM4/8/3k1n2/8/8 w - - 30 122	83	0.5	0	depth_handicap	engine_search
8/8/3S4/2K5/2M5/3k1n2/8/8 b - - 31 122	83	0.5	0	depth_handicap	engine_search
8/8/3S4/2K5/2M1k3/5n2/8/8 w - - 32 123	87	0.5	0	depth_handicap	engine_search
8/4S3/8/2K5/2M1k3/5n2/8/8 b - - 33 123	87	0.5	0	depth_handicap	engine_search
8/4S3/8/2K1n3/2M1k3/8/8/8 w - - 34 124	99	0.5	0	depth_handicap	engine_search
8/8/3S4/2K1n3/2M1k3/8/8/8 b - - 35 124	99	0.5	0	depth_handicap	engine_search
8/5n2/3S4/2K5/2M1k3/8/8/8 w - - 36 125	105	0.5	0	depth_handicap	engine_search
8/3S1n2/8/2K5/2M1k3/8/8/8 b - - 37 125	105	0.5	0	depth_handicap	engine_search
8/3S4/8/2K1n3/2M1k3/8/8/8 w - - 38 126	97	0.5	0	depth_handicap	engine_search
8/8/4S3/2K1n3/2M1k3/8/8/8 b - - 39 126	97	0.5	0	depth_handicap	engine_search
8/8/4S1n1/2K5/2M1k3/8/8/8 w - - 40 127	92	0.5	0	depth_handicap	engine_search
8/8/6n1/2KS4/2M1k3/8/8/8 b - - 41 127	92	0.5	0	depth_handicap	engine_search
8/8/6n1/2KS4/2M5/4k3/8/8 w - - 42 128	95	0.5	0	depth_handicap	engine_search
8/8/3S2n1/2K5/2M5/4k3/8/8 b - - 43 128	95	0.5	0	depth_handicap	engine_search
8/8/3S4/2K5/2M2n2/4k3/8/8 w - - 44 129	100	0.5	0	depth_handicap	engine_search
8/8/8/2K1S3/2M2n2/4k3/8/8 b - - 45 129	100	0.5	0	depth_handicap	engine_search
8/8/8/2K1S3/2M1kn2/8/8/8 w - - 46 130	106	0.5	0	depth_handicap	engine_search
8/8/3K4/4S3/2M1kn2/8/8/8 b - - 47 130	106	0.5	0	depth_handicap	engine_search
8/8/3K4/4S3/2M2n2/4k3/8/8 w - - 48 131	101	0.5	0	depth_handicap	engine_search
8/8/8/2K1S3/2M2n2/4k3/8/8 b - - 49 131	101	0.5	0	depth_handicap	engine_search
8/8/8/2K1S3/2M1kn2/8/8/8 w - - 50 132	95	0.5	0	depth_handicap	engine_search
8/8/3K4/4S3/2M1kn2/8/8/8 b - - 51 132	95	0.5	0	depth_handicap	engine_search
8/8/3K4/4S3/2M2n2/4k3/8/8 w - - 52 133	102	0.5	0	depth_handicap	engine_search
8/8/3K4/3MS3/5n2/4k3/8/8 b - - 53 133	102	0.5	0	depth_handicap	engine_search
8/8/3K4/3MS3/8/3nk3/8/8 w - - 54 134	87	0.5	0	depth_handicap	engine_search
8/8/3K1S2/3M4/8/3nk3/8/8 b - - 55 134	87	0.5	0	depth_handicap	engine_search
8/8/3K1S2/3M4/3k4/3n4/8/8 w - - 56 135	87	0.5	0	depth_handicap	engine_search
8/4S3/3K4/3M4/3k4/3n4/8/8 b - - 57 135	87	0.5	0	depth_handicap	engine_search
8/4S3/3K4/3Mn3/3k4/8/8/8 w - - 58 136	64	0.5	0	depth_handicap	engine_search
8/4S3/2MK4/4n3/3k4/8/8/8 b - - 59 136	64	0.5	0	depth_handicap	engine_search
8/4S3/2MK4/8/3k4/3n4/8/8 w - - 60 137	86	0.5	0	depth_handicap	engine_search
8/8/2MK1S2/8/3k4/3n4/8/8 b - - 61 137	86	0.5	0	depth_handicap	engine_search
8/8/2MK1S2/8/3k1n2/8/8/8 w - - 62 138	86	0.5	0	depth_handicap	engine_search
8/8/2MK4/4S3/3k1n2/8/8/8 b - - 63 138	146	0.5	0	depth_handicap	engine_search
8/8/2MK4/4S3/4kn2/8/8/8 w - - 64 139	83	0.5	0	depth_handicap	engine_search
8/8/2MK1S2/8/4kn2/8/8/8 b - - 65 139	133	0.5	0	depth_handicap	engine_search
8/8/2MK1S2/8/5n2/3k4/8/8 w - - 66 140	106	0.5	0	depth_handicap	engine_search
8/8/2M2S2/4K3/5n2/3k4/8/8 b - - 67 140	106	0.5	0	depth_handicap	engine_search
8/8/2M2S2/4K3/5n2/4k3/8/8 w - - 68 141	94	0.5	0	depth_handicap	engine_search
8/8/5S2/3MK3/5n2/4k3/8/8 b - - 69 141	94	0.5	0	depth_handicap	engine_search
